238   	3.2999	7.0848e-05	0.0005823	2.1782	0.03948	11.515	0.049685
239   	3.2834	7.0632e-05	0.00057787	2.1706	0.039325	11.566	0.049538
240   	3.267 	7.0422e-05	0.0005735	2.1631	0.039171	11.616	0.049392
241   	3.2507	7.0216e-05	0.00056917	2.1555	0.039018	11.667	0.049246
242   	3.2345	7.0014e-05	0.0005649	2.1479	0.038865	11.717	0.049101
243   	3.2184	6.9818e-05	0.00056069	2.1403	0.038712	11.767	0.048956
244   	3.2023	6.9626e-05	0.00055652	2.1326	0.038561	11.817	0.048811
245   	3.1864	6.9438e-05	0.0005524	2.1249	0.03841	11.867	0.048667
246   	3.1705	6.9255e-05	0.00054834	2.1173	0.038259	11.917	0.048523
247   	3.1547	6.9076e-05	0.00054432	2.1096	0.038109	11.967	0.04838
248   	3.1389	6.8902e-05	0.00054035	2.1018	0.03796	12.017	0.048237
249   	3.1233	6.8732e-05	0.00053643	2.0941	0.037811	12.067	0.048094
250   	3.1077	6.8567e-05	0.00053256	2.0863	0.037663	12.117	0.047952
251   	3.0922	6.8405e-05	0.00052873	2.0786	0.037515	12.166	0.047811
252   	3.0768	6.8248e-05	0.00052496	2.0708	0.037368	12.216	0.047669
253   	3.0614	6.8095e-05	0.00052122	2.063 	0.037221	12.265	0.047529
254   	3.0461	6.7946e-05	0.00051753	2.0552	0.037075	12.314	0.047388
255   	3.031 	6.7801e-05	0.00051389	2.0474	0.03693	12.364	0.047248
256   	3.0158	6.766e-05	0.00051029	2.0395	0.036785	12.413	0.047109
257   	3.0008	6.7523e-05	0.00050673	2.0317	0.036641	12.462	0.046969
258   	2.9858	6.739e-05	0.00050322	2.0238	0.036497	12.511	0.046831
259   	2.9709	6.7261e-05	0.00049975	2.0159	0.036354	12.56 	0.046692
260   	2.9561	6.7136e-05	0.00049632	2.008 	0.036212	12.609	0.046554
261   	2.9414	6.7014e-05	0.00049293	2.0002	0.03607	12.658	0.046416
262   	2.9267	6.6897e-05	0.00048958	1.9922	0.035928	12.707	0.046279
263   	2.9121	6.6783e-05	0.00048627	1.9843	0.035787	12.755	0.046142
264   	2.8976	6.6672e-05	0.00048301	1.9764	0.035647	12.804	0.046006
265   	2.8831	6.6566e-05	0.00047978	1.9685	0.035507	12.852	0.04587
266   	2.8688	6.6463e-05	0.00047659	1.9605	0.035368	12.901	0.045734
267   	2.8544	6.6364e-05	0.00047343	1.9526	0.035229	12.949	0.045599
268   	2.8402	6.6268e-05	0.00047032	1.9446	0.035091	12.997	0.045464
269   	2.826 	6.6176e-05	0.00046724	1.9367	0.034953	13.046	0.04533
270   	2.812 	6.6087e-05	0.0004642	1.9287	0.034816	13.094	0.045196
271   	2.7979	6.6002e-05	0.00046119	1.9208	0.034679	13.142	0.045062
272   	2.784 	6.592e-05	0.00045822	1.9128	0.034543	13.19 	0.044929
273   	2.7701	6.5841e-05	0.00045528	1.9048	0.034407	13.238	0.044796
274   	2.7563	6.5766e-05	0.00045238	1.8968	0.034272	13.286	0.044664
275   	2.7425	6.5695e-05	0.00044951	1.8888	0.034138	13.333	0.044532
