# TRPV4 Microglia Simulation Results
# Time scaling: 1 ms = 1 minute real time
# Columns: time(ms), TNFa(pg/ml), TRPV4_expr, open_prob, NFkB, Cldn5, ICAM1, CCL2, ica, ina, ik, itrpv4
97.000  	0.1     	1       	0.61528 	8.0871e-07	1       	0.3     	0.1     	2.1733  	12.02   	-14.251 	-0.057758
98.000  	0.1     	1       	0.61909 	8.2291e-07	1       	0.3     	0.1     	2.187   	12.095  	-14.339 	-0.057204
99.000  	0.1     	1       	0.62286 	8.372e-07	1       	0.3     	0.1     	2.2006  	12.17   	-14.427 	-0.056662
100.000 	0.1     	1       	0.62659 	8.5157e-07	1       	0.3     	0.1     	2.2141  	12.244  	-14.514 	-0.056132
101.000 	0.40453 	1       	0.63029 	8.6602e-07	1       	0.3     	0.1     	2.2274  	12.317  	-14.6   	-0.055614
102.000 	0.7032  	1       	0.63395 	8.819e-07	1       	0.3     	0.1     	2.2406  	12.39   	-14.686 	-0.055108
103.000 	0.99104 	1       	0.63757 	8.9919e-07	1       	0.3     	0.1     	2.2536  	12.462  	-14.77  	-0.054613
104.000 	1.2684  	1       	0.64116 	9.1785e-07	1       	0.3     	0.1     	2.2665  	12.533  	-14.854 	-0.054128
105.000 	1.5357  	1       	0.64471 	9.3781e-07	1       	0.3     	0.1     	2.2793  	12.604  	-14.937 	-0.053654
106.000 	1.7932  	1       	0.64823 	9.5904e-07	1       	0.3     	0.1     	2.292   	12.674  	-15.019 	-0.05319
107.000 	2.0412  	1       	0.65172 	9.8149e-07	1       	0.3     	0.1     	2.3046  	12.743  	-15.1   	-0.052737
108.000 	2.2801  	1       	0.65516 	1.0051e-06	1       	0.30001 	0.1     	2.317   	12.811  	-15.181 	-0.052292
109.000 	2.5102  	1       	0.65858 	1.0299e-06	1       	0.30001 	0.1     	2.3293  	12.879  	-15.26  	-0.051858
110.000 	2.7317  	1       	0.66196 	1.0558e-06	1       	0.30001 	0.1     	2.3414  	12.946  	-15.339 	-0.051432
111.000 	2.9449  	1       	0.66531 	1.0827e-06	1       	0.30001 	0.1     	2.3535  	13.013  	-15.417 	-0.051015
112.000 	3.1502  	1       	0.66862 	1.1106e-06	1       	0.30001 	0.1     	2.3654  	13.078  	-15.494 	-0.050607
113.000 	3.3477  	1       	0.6719  	1.1396e-06	1       	0.30001 	0.1     	2.3772  	13.143  	-15.571 	-0.050207
114.000 	3.5378  	1       	0.67515 	1.1694e-06	1       	0.30001 	0.1     	2.3889  	13.208  	-15.647 	-0.049815
115.000 	3.7206  	1       	0.67836 	1.2002e-06	1       	0.30001 	0.1     	2.4005  	13.272  	-15.722 	-0.049431
116.000 	3.8965  	1       	0.68155 	1.2319e-06	1       	0.30001 	0.1     	2.412   	13.335  	-15.796 	-0.049055
117.000 	4.0656  	1       	0.6847  	1.2645e-06	1       	0.30001 	0.1     	2.4233  	13.398  	-15.87  	-0.048687
118.000 	4.2282  	1       	0.68782 	1.2978e-06	1       	0.30001 	0.1     	2.4346  	13.46   	-15.942 	-0.048326
119.000 	4.3845  	1       	0.69092 	1.332e-06	1       	0.30001 	0.1     	2.4457  	13.521  	-16.015 	-0.047972
120.000 	4.5347  	1       	0.69398 	1.3669e-06	1       	0.30001 	0.1     	2.4567  	13.582  	-16.086 	-0.047625
121.000 	4.6791  	1       	0.69701 	1.4025e-06	1       	0.30001 	0.1     	2.4676  	13.642  	-16.157 	-0.047284
